ID,Yield,Tensile,Elongation,C,Mn,S,P,Ni,Cu,Nb,Vintage,Grade_Name
4080,83549.71283,89943.93319,33.64089656,0.024749195,1.449970757,0.003585216,0.014489562,0.087251623,0.204746768,0.043982296,2012.331886,X70
2320,56444.07139,85496.38085,34.96738912,0.174410458,1.101675773,0.020039874,0.013263951,0.00025722,0.114455267,0.025117197,1949.735849,X52
618,41000,60500,39.7,0.163,0.64,0.012,0.006,0.008,0.018,0.001,1983,Grade B
283,32488.47736,56551.72866,25.30725343,0.05862156,0.062958082,0.021531723,0.002833348,0.024483708,0.046715932,0.000771383,1946.571166,Grade A
3565,72161.54737,88785.17852,29.35266185,0.168360941,1.595364781,0.016227897,0.01979436,0.030471471,0.114028702,0.062106739,1995.767966,X65
2261,58362.17217,82197.04792,25.45658954,0.26843053,1.396401808,0.028904592,0.021039695,0.155202273,0.061723585,0.012836623,1974,X52
1632,52355.96686,73239.18243,30.30266648,0.274153794,0.925978516,0.022830555,0.046617352,0.049385317,0.135077947,0.000795529,1965,X46
517,52500,66000,28,0.207,0.64,0.02,0.007,0.056,0.093,0.006,1962,Grade B
1112,54000,73000,31.4,0.237,0.592,0.018,0.005,0.014,0.068,0.001,1965,X42
342,35401.23068,53463.35429,36.39518057,0.085677495,0.552908436,0.029733492,0.016943411,0.029082435,0.066225051,0.00084361,1943.927033,Grade A
1974,61500,79500,25,0.18,0.931,0.016,0.006,0.029,0.045,0.038,1954,X52
2674,77645.25267,126834.6258,21.93533699,0.115620469,0.718028405,0.011136911,0.027687289,0.018823221,0.009309368,0.048574211,1952.747358,X56
473,35747.68348,51480.0374,27.94866971,0.132071128,0.260961988,0.019737481,0.023700875,0.004708522,0.124982569,0.001936384,1943.233237,Grade A
380,36757.03648,51878.54872,59.49670235,0.166310548,0.502179252,0.021937936,0.019196767,0.015749023,0.052261571,0.001744953,1943.383617,Grade A
2743,77193.54847,115639.0613,23.59766305,0.204228404,1.060308153,0.01527161,0.012817573,0.043057169,0.048819549,0.007271721,1948.416979,X56
1402,46177.93659,69126.1042,30.52023556,0.165998551,0.7972236,0.019719446,0.000884802,0.033322098,0.262625204,0.001940713,1972.959977,X42
3197,71586.52632,80939.03852,31.38064603,0.199700197,1.02062741,0.011425945,0.006698179,0.014252177,0.182552953,0.004717979,1975.716747,X60
1800,56673.16661,71010.40005,20.88470851,0.264468148,0.776821254,0.024878513,0.06416811,0.074955866,0.253976483,0.002013199,1966.62485,X46
1542,50950,69436,37.7,0.217,1.26,0.01,0.009,0.014,0.049,0.001,1974,X46
1413,57119.90676,76481.2103,36.61927885,0.242207353,0.943819264,0.014734527,0.009106514,0.004666394,0.1652872,0.007717282,1988.060483,X42
3379,70917.11202,83882.65805,33.59629206,0.223566434,1.393309821,0.018019625,0.014078771,0.012203167,0.05416958,0.060426079,1988.74269,X65
3056,65817.13928,87364.18874,27.40695538,0.204987073,1.419765895,0.009112416,0.007925638,0.124030853,0.057519844,0.023944301,1989,X60
2989,66834.07834,89989.44193,23.39863299,0.219499316,1.309063303,0.011557882,0.008865629,0.114061152,0.070863545,0.002617872,1979,X60
70,36088.23091,49122.80471,14.98835633,0.090467217,0.413332982,0.026570459,0.021925191,0.011816597,0.047431539,0.000758707,1953,Grade A
116,33758.7922,46794.53337,37.5545749,0.021892018,0.417460945,0.012011157,0.011257056,0.02409372,0.104667016,0.000543233,1954,Grade A
133,35977.8548,39521.1253,25.76201961,0.136547741,0.662021327,0.020436745,0.005917324,0.026331916,0.035803258,0.001377489,1952,Grade A
3813,81269.94026,89091.97571,29.68218952,0.062948762,1.372948302,0.001932974,0.01598076,0.002422297,0.259759961,0.065419586,2017.8753,X70
24,32629.90964,53265.1307,43.34783327,0.077838533,0.899559934,0.024995736,0.003555816,0.014401024,0.038185591,8.32E-05,1948,Grade A
1651,55568.75089,79378.21063,23.55114177,0.227169211,0.794769541,0.019187424,0.050689642,0.02056378,0.235974423,0.000677269,1953,X46
2693,76914.35371,97811.71171,28.00020112,0.246507252,0.643358867,0.013832609,0.003505499,0.011270571,0.02576348,0.035112857,1947.382856,X56
2783,77339.8453,92204.89974,21.92929567,0.188147617,1.000987802,0.022518178,0.016240463,0.070752149,0.048915361,0.029139649,1948.907251,X56
3349,70855.73241,89702.21481,32.2743792,0.060409805,1.106673524,0.006752639,0.012382689,0.058973119,0.056705228,0.046605818,1992.58295,X65
2015,57500,81000,36,0.243,1.06,0.015,0.012,0.079,0.162,0.003,1968,X52
2616,76849.69812,102385.2555,22.16345966,0.236574867,0.453835549,0.011882715,0.02530855,0.078763689,0.058109346,0.024700187,1952.250562,X56
1887,53314.88779,67501.26771,19.21779797,0.25408724,0.859761492,0.016357697,0.059751473,0.026794444,0.388056815,0.002130328,1948.27932,X46
2337,54472.53481,85080.6293,36.87424819,0.246308974,1.25030564,0.022344606,0.02352884,0.11342715,0.055605672,0.015303091,1958.197358,X52
2555,77076.78115,103231.6386,28.41553209,0.123859041,0.273499309,0.012239097,0.013542309,0.040911644,0.130457897,0.010641022,1945.648242,X56
2564,76930.50928,115971.1858,20.99656177,0.164898762,1.090263692,0.023759071,0.010183795,0.065226663,0.026353414,0.003252544,1948.262286,X56
1606,60221.78894,80414.46684,31.09255059,0.177860762,0.738074452,0.024157577,0.052919283,0.053106252,0.085328031,0.001254629,1967,X46
815,43519.23865,69906.20004,30.25404017,0.220644668,0.149585385,0.017188027,0.004258156,0.065249719,0.031821927,0.002855689,1954.161081,Grade B
4094,81444.8286,90732.81146,31.0473156,0.068592275,1.605751434,0.002950046,0.008194834,0.048831025,0.239764041,0.068638454,2012.402599,X70
1693,56718.08589,71525.09303,29.6577435,0.262976169,0.746847272,0.028089158,0.046066853,0.027798605,0.263010128,0.002652817,1953,X46
608,64800,87800,25,0.272,0.978,0.02,0.017,0.006,0.013,0.001,1947,Grade B
4217,81583.37265,92090.24421,32.19729469,0.035494837,1.329908088,0.002241341,0.011366638,0.055300493,0.031382025,0.06117503,2014.045737,X70
3392,69740.80712,87748.18949,29.23188953,0.121508979,1.135957829,0.000619577,0.013259187,0.037093624,0.111362525,0.062526783,2005.30911,X65
4145,81441.80536,95429.92257,30.76514794,0.036212181,1.030867149,0.002850769,0.016065475,0.05674505,0.03157737,0.04078175,2008.26971,X70
686,41879.56023,73276.39853,33.00114081,0.21100383,0.766696186,0.020244817,0.01164265,0.168423636,0.08865492,0.000807846,1980,Grade B
1530,52100,69100,31.7,0.223,0.571,0.015,0.005,0.074,0.107,0.001,1960,X46
1382,49049.26524,77209.39987,33.47373076,0.200028566,0.652925632,0.021351932,0.009471843,0.012052465,0.255845515,0.007712994,1987.598235,X42
2723,77353.65721,107723.5934,12.67029537,0.114621663,0.911369484,0.015847339,0.013433358,0.014044706,0.052928866,0.044235719,1947.874405,X56
4097,85209.94469,95489.14494,34.09133892,0.089816768,1.241699517,0.002430809,0.008502923,0.076973658,0.205275684,0.065511709,2011.601547,X70
3887,83999.97446,93083.87214,32.47508517,0.062511983,1.243634807,0.003948992,0.014685253,0.110712077,0.139199878,0.065227694,2008.375527,X70
3341,72540.05774,89948.63294,38.10600474,0.013288527,0.857782654,0.006739799,0.00801354,0.015349326,0.038410516,0.055764134,1998.527091,X65
2759,76775.90821,98660.36638,28.3700714,0.211347227,0.671210395,0.020790839,0.007235717,0.096618928,0.127891067,0.018557677,1951.316629,X56
647,54199.16581,75161.91712,40.49430909,0.096171068,0.897158162,0.015384938,0.027488468,0.11142441,0.003829134,0.001335421,1961,Grade B
1749,53703.76005,77530.66944,21.9893579,0.229184315,0.735438224,0.029821841,0.056710047,0.072480533,0.275888223,0.001427938,1957,X46
1902,52870.64643,75265.27186,29.16632715,0.201745761,0.834568496,0.011076036,0.047952945,0.011942498,0.261910038,0.000297149,1960.641114,X46
400,33490.47435,44590.42219,19.76602346,0.038740409,0.826048182,0.014865221,0.013979487,0.020380079,0.156713177,0.000859751,1951.597746,Grade A
562,66000,82000,11.4,0.227,0.69,0.016,0.008,0.007,0.009,0.001,1966,Grade B
3216,67850.02098,79285.64947,25.4849521,0.20211734,1.333162908,0.021824713,0.010987256,0.347565111,0.09620773,0.004722083,1999.260291,X60
4203,79943.06471,90419.49028,30.43057499,0.073438622,1.526220031,0.001599515,0.014352741,0.084659482,0.16053136,0.074792606,2009.869106,X70
1868,51181.39638,65361.8556,24.71884699,0.23365436,0.687817253,0.017394318,0.051277174,0.051951249,0.297271423,0.001116712,1956.275865,X46
896,40215.7683,73077.45249,33.21500195,0.25779573,0.702420443,0.014735711,0.002039408,0.020684504,0.043621968,0.000384946,1954.643797,Grade B
2982,63842.13955,83775.01394,28.20649171,0.240520544,0.964968342,0.012257791,0.010369758,0.151840957,0.053546364,0.033042778,1967,X60
1748,54346.96155,76929.67775,30.95170147,0.278420983,0.828461558,0.027110812,0.036687842,0.014677169,0.244813989,0.001925913,1974,X46
2706,77367.53305,116652.0933,17.51111464,0.086635147,0.428412024,0.035724111,0.014088036,0.089080815,0.202255618,0.026084012,1949.076268,X56
1315,60495.507,76309.081,43.60896485,0.185828622,0.849058276,0.003297152,0.004066096,0.07127969,0.190275925,0.002162388,1938.539138,X42
3180,66092.07899,95811.73256,20.93204783,0.154145721,0.675182147,0.012934261,0.018171869,0.22153188,0.167676403,0.035720735,1975.918898,X60
1240,49665.6883,72298.6591,27.31336979,0.265179569,0.983378622,0.01557755,0.009067691,0.052828778,0.048526401,0.001576567,1958,X42
602,52500,66200,25.6,0.213,0.636,0.014,0.006,0.014,0.01,0.001,1957,Grade B
3621,70885.4543,94291.94429,22.46904004,0.170208599,1.322126748,0.001641773,0.023486871,0.05316195,0.051087115,0.047997145,1985.547142,X65
3507,69530.29901,91152.80543,22.36101557,0.225672044,1.160076866,0.00619665,0.013349858,0.026203205,0.062190838,0.038088962,1986.453621,X65
2243,64812.43376,82717.20834,28.78728338,0.229236207,0.991892128,0.021089304,0.032923435,0.042330006,0.11156421,0.003496478,1977,X52
662,45572.29321,75020.43156,26.93789308,0.18672457,0.4389204,0.011100397,0.028096554,0.074538866,0.062198698,0.001871051,1930,Grade B
322,37351.49669,55629.16232,15.62328058,0.08044042,0.457876731,0.014204393,0.007857183,0.010810023,0.066741566,0.001578857,1951.303604,Grade A
3632,71562.31471,86019.32282,29.81327784,0.179534696,1.282781361,0.00783644,0.011241523,0.036976112,0.071818807,0.055269174,1999.773448,X65
68,33740.90373,53762.27227,59.72057458,0.032539216,0.195743433,0.028740513,0.011177266,0.018518331,0.041542157,0.001043026,1945,Grade A
1583,58637.50063,75143.15276,30.41329062,0.213668981,0.821878524,0.026327837,0.054215444,0.030337534,0.104006556,0.001338337,1956,X46
3438,69372.53926,86426.37192,34.68201761,0.088297588,1.293067189,0.008995333,0.003886161,0.004525417,0.014303069,0.033424254,1975.270515,X65
1377,60445.44023,73500.11423,40.19752067,0.203816359,0.91594576,0.02183894,0.015291524,0.037448896,0.125931544,0.006223099,1939.910382,X42
3404,72186.41558,81483.94605,23.54740612,0.059228932,1.514473288,0.005422679,0.003736969,0.03567025,0.064473903,0.057322842,2000.063685,X65
3255,63323.53288,86776.94514,29.68811015,0.198835957,0.9822395,0.017056781,0.013164199,0.23610018,0.134671705,0.007107711,1979.44768,X60
423,31985.24325,59654.70795,33.13266989,0.004494857,0.425613184,0.027684464,0.017203796,0.038874948,0.068735862,0.001003422,1948.757567,Grade A
3333,73715.24776,94162.93723,22.77988968,0.162129825,1.323353983,0.018264929,0.011021755,0.022181698,0.153517241,0.028144944,1991.541118,X65
2579,76996.18829,99188.10367,23.06722147,0.10239511,0.420330169,0.024421987,0.014147946,0.063370235,0.076275601,0.01916019,1951.707027,X56
1087,62500,77500,32.1,0.269,0.649,0.016,0.005,0.011,0.071,0.001,1965,X42
3495,69829.95265,91691.15609,30.60151479,0.125787353,1.095697504,0.012716863,0.015353515,0.031211179,0.084389742,0.051219794,1993.783058,X65
2381,76803.04594,97406.41502,23.57164427,0.139067246,1.378584253,0.025738097,0.021867585,0.033368743,0.144588752,0.036415118,1954,X56
286,35670.58848,43820.08078,32.20622316,0.01772365,0.41968671,0.012718895,0.026610034,0.015542359,0.07462086,0.000674865,1938.844355,Grade A
3385,75349.67584,90154.34824,29.12199148,0.077596918,1.214119167,0.008669438,0.008218106,0.027446115,0.072570481,0.042322848,1984.234489,X65
3826,81852.5878,93389.25194,29.94140475,0.022803683,1.347486874,0.003364549,0.015318143,0.022720348,0.160165526,0.054953947,2008.827537,X70
154,34742.77313,56670.00661,49.7656048,0.052579252,0.442754925,0.024579293,0.00510455,0.015673746,0.053395832,0.000952872,1948.749813,Grade A
457,36399.1099,51779.66406,32.64996067,0.063792376,0.499188205,0.017571774,0.012871342,0.019452665,0.090124014,0.001435073,1949.987256,Grade A
311,35263.39623,60600.39474,45.96547195,0.007261708,0.319104194,0.025355399,0.019912963,0.029558519,0.084562437,0.001015022,1952.207984,Grade A
1483,49600,82500,32,0.267,0.78,0.023,0.012,0.005,0.01,0.002,1968,X46
3996,85151.90085,93364.52641,29.73863179,0.044045807,1.359269275,0.002320975,0.011378494,0.02085162,0.214439671,0.07389646,2010.412889,X70
727,39711.42529,62422.41679,29.06024157,0.26283742,0.560930737,0.027277586,0.041246743,0.024333915,0.062934456,0.005051837,1950,Grade B
3913,81776.45489,93614.44493,33.63778094,0.069451231,1.218792635,0.004360902,0.015408632,0.133294553,0.172717267,0.055854668,2007.596833,X70
2250,53871.23067,90585.69943,26.62827271,0.151568714,1.102244454,0.016980409,0.01127304,0.003038536,0.018010039,0.017359333,1969,X52
177,33704.70948,47587.91661,40.60925033,0.095464187,0.411306313,0.023513996,0.01448801,0.022224059,0.052135914,0.001656941,1946.132897,Grade A
3629,74626.68871,91143.60824,36.35744565,0.061056243,1.506870086,0.013530055,0.015745513,0.000751276,0.017171833,0.051151147,1965.072398,X65
1068,46100,74000,42.3,0.213,0.984,0.022,0.007,0.008,0.008,0.001,1960,X42
1898,54221.39289,73298.14675,29.17566944,0.276184998,0.894714182,0.018676226,0.060550731,0.054229179,0.176052101,0.001059546,1971.182613,X46
2035,61000,84000,28,0.27,1.19,0.023,0.03,0.076,0.402,0.002,1957,X52
1904,58756.9625,73094.0638,23.7748387,0.26109101,0.772200961,0.025945035,0.048588747,0.011566197,0.247478424,0.001203802,1950.211338,X46
2856,71700,82100,29.1,0.186,0.766,0.018,0.004,0.068,0.137,0.002,1970,X60
4126,81427.08511,93794.45265,30.30841677,0.03593474,1.216514399,0.004386236,0.01382175,0.040225764,0.282098003,0.058581696,2005.734493,X70
1369,63507.86646,80366.01806,27.19021203,0.123919683,0.356351578,0.013722077,0.01024931,0.04103116,0.051169582,0.002795968,1972.256972,X42
628,49700,65900,32.1,0.172,0.65,0.016,0.009,0.016,0.017,0.001,1956,Grade B
3758,71037.91843,86431.98349,32.19777261,0.056720685,1.477310368,0.010430318,0.01287816,0.039963015,0.094838173,0.074588648,1994.946796,X65
2597,77285.7327,106681.6664,22.7490497,0.1805609,1.23530654,0.001332953,0.014544516,0.093029499,0.170148668,0.036565579,1946.998276,X56
3527,74494.47895,87761.42348,24.22609419,0.202609143,1.435662687,0.0170328,0.017264936,0.070366358,0.049553472,0.029392351,1969.852215,X65
2726,76947.55155,104542.9382,26.12700214,0.215165747,0.798907061,0.010419725,0.022271143,0.003735713,0.125401307,0.006576683,1960.133417,X56
898,41139.35769,75260.39697,29.31518617,0.170874256,0.826106683,0.025108984,0.015716468,0.067206118,0.001015176,0.000972843,1981.050899,Grade B
3064,63322.66551,87206.99882,23.40997283,0.214694528,1.30770395,0.016738308,0.009853052,0.166414201,0.123032018,0.014508287,1998,X60
3313,73750,96500,28,0.26,1.37,0.021,0.014,0.024,0.041,0.015,1992,X65
2863,67000,93500,30.4,0.245,1.31,0.024,0.011,0.03,0.024,0.014,1983,X60
3655,71822.45428,84443.14394,25.65535331,0.141550464,0.90844614,0.010619589,0.021704126,0.057344754,0.133609006,0.038651015,1979.653783,X65
807,48081.3778,73988.15982,41.53451244,0.207032744,0.134971006,0.024263026,0.003722932,0.017146728,0.050541079,0.001632273,1964.387198,Grade B
1274,54502.23843,65945.51315,30.90216571,0.246802273,0.664180777,0.013583454,0.008807865,0.05204427,0.014170774,0.007481849,1956,X42
3877,81377.70731,92585.16985,32.58688923,0.074770115,1.146156945,0.003608257,0.020507505,0.003321076,0.329496301,0.06843155,2013.264004,X70
3654,74440.6628,84149.7902,36.93567497,0.25751184,1.249779794,0.00141293,0.012376935,0.03374689,0.093057677,0.077084635,1984.380247,X65
92,38471.56948,59605.03025,42.59929215,0.095912193,0.440206685,0.020225943,0.015908655,0.051810373,0.014835117,0.001031883,1942,Grade A
3152,63562.66348,80977.44324,28.32067387,0.170344509,1.325266144,0.016106654,0.003995912,0.244907308,0.121004495,0.040998148,1974.863422,X60
430,36976.47657,47462.71455,20.36372719,0.146075825,0.248314948,0.016813315,0.014025782,0.021975019,0.107883644,0.00152448,1942.080017,Grade A
2360,65762.60113,88507.96045,27.01005994,0.150507001,0.726518463,0.018204715,0.023051652,0.024322323,0.202125233,0.008229524,1954.219656,X52
3706,73900.67805,83037.86521,31.87610261,0.117241984,1.439336188,0.000612896,0.012101162,0.002168874,0.13804854,0.053000373,1986.995068,X65
124,35072.98525,56437.51093,47.27153925,0.034736672,0.453582284,0.01882829,0.019902646,0.034126552,0.045896077,0.001150193,1943,Grade A
1097,72000,82000,26.6,0.234,0.565,0.019,0.005,0.023,0.044,0.001,1981,X42
3777,87076,96987,31.5,0.049,1.55,0.004,0.011,0.099,0.274,0.067,2013,X70
2403,76804.7072,100050.7405,24.61076515,0.198740389,0.896148952,0.017981504,0.015319478,0.056334642,0.081270545,0.017174447,1952.917703,X56
1223,60317.82861,66253.48198,27.9693221,0.216732792,0.72136249,0.018360156,0.006062805,0.039324422,0.020755933,0.002483916,1963,X42
1463,51500,71000,35,0.224,0.681,0.016,0.011,0.012,0.033,0.001,1968,X46
2818,76905.8085,129459.809,23.10525286,0.172966588,0.538624479,0.009037241,0.024251924,0.005849653,0.048579642,0.008770925,1951.368813,X56
571,38400,63500,42.2,0.216,0.435,0.018,0.004,0.007,0.013,0.001,1946,Grade B
323,36115.51184,51162.522,30.93189117,0.128735984,0.41798512,0.015256264,0.010012633,0.039697812,0.017841442,0.000678695,1948.838794,Grade A
3208,71492.79979,93947.93674,24.85859532,0.227879045,1.424018147,0.01590346,0.009638306,0.304038319,0.120773227,0.012891933,1968.527465,X60
2154,68500,94000,21.3,0.248,1.11,0.02,0.01,0.009,0.009,0.001,1960,X52
623,58595,67924,36.5,0.203,0.963,0.018,0.008,0.012,0.012,0.001,1966,Grade B
1250,58232.18782,68097.84951,37.74409385,0.192847131,1.073496162,0.028165719,0.004723562,0.04019177,0.099637571,0.005200738,1942,X42
1944,59000,78000,27,0.23,0.76,0.026,0.029,0.11,0.23,0,1947,X52
4079,80226.31275,95497.78475,31.60128181,0.006278619,1.157408158,0.003244537,0.011642884,0.052966809,0.062681305,0.06337253,2013.68192,X70
438,34744.93738,55712.24092,31.11411291,0.090749305,0.129377887,0.016504442,0.013977258,0.020575234,0.107129164,0.000913232,1942.688469,Grade A
115,35368.48982,61027.0099,19.36807599,0.123727498,0.09626835,0.016876155,0.024996707,0.025366552,0.097474688,0.001176178,1945,Grade A
3625,73329.15806,87204.95088,18.72808321,0.070146575,1.145165727,0.000704232,0.014264023,0.022370305,0.061988094,0.050349567,1993.611245,X65
891,45696.75609,66517.82289,34.56755051,0.237805714,0.540946056,0.02731541,0.019045438,0.029367062,0.040054798,0.001502287,1929.786984,Grade B
